customer_id|Size|Quantity|Date|Payment_Method|list_price|store_channel|discount_percentage|line_amount|is_return|product_id
A0380718|M|1|23SEP2023|Card|102|E-commerce|0.25|76.5|0|193647
A0380718|M|1|26OCT2024|Card|60.5|E-commerce|0|60.5|0|186455
A0380718|36|-3|14NOV2024|Card|115|E-commerce|0|-345|1|185564
A0380718|M|-1|14NOV2024|Card|60.5|E-commerce|0|-60.5|1|186455
A0380718|36|3|26OCT2024|Card|115|E-commerce|0|345|0|185564
A0380718|38|1|26OCT2024|Card|244|E-commerce|0|244|0|186100
A0380718|38|-1|13NOV2024|Card|244|E-commerce|0|-244|1|186100
A0380718|M|1|06DEC2024|Card|53.5|E-commerce|0|53.5|0|187085
A0380878|L|1|10DEC2024|Card|93|E-commerce|0.45|51.2|0|186244
A0380878|L|1|26FEB2025|Card|158.5|E-commerce|0|158.5|0|183228
A0380878|M|2|26JAN2024|Card|211.5|E-commerce|0.55|190.4|0|193889
A0382248|M|-1|28JAN2025|Card|75.5|E-commerce|0|-75.5|1|185745
A0382248|M|1|29DEC2024|Card|75.5|E-commerce|0|75.5|0|185745
A0382907|L|1|13MAR2023|Card|123|E-commerce|0|123|0|195878
A0382907|M|1|19AUG2023|Card|188|E-commerce|0|188|0|193945
A0382907|L|-1|11APR2023|Card|123|E-commerce|0|-123|1|195878
A0382907|M|-1|12SEP2023|Card|188|E-commerce|0|-188|1|193945
A0383620|L|-1|24MAY2023|Card|124.5|E-commerce|0|-124.5|1|194730
A0383620|L|1|04MAY2023|Card|124.5|E-commerce|0|124.5|0|194730
A0383620|M|1|23JAN2025|Card|193|E-commerce|0|193|0|187481
A0383620|M|-1|29JAN2025|Card|193|E-commerce|0|-193|1|187481
A0383882|S|1|17OCT2024|Card|161|E-commerce|0|161|0|185335
A0383882|L|-1|15DEC2024|Card|160|E-commerce|0|-160|1|185925
A0383882|S|-1|23OCT2024|Card|161|E-commerce|0|-161|1|185335
A0383882|L|1|22NOV2024|Card|160|E-commerce|0|160|0|185925
A0383882|L|1|17OCT2024|Card|315.5|E-commerce|0|315.5|0|187018
A0383882|S|1|25NOV2023|Card|174|E-commerce|0|174|0|191939
A0385189|S|1|11MAR2024|Card|74.5|E-commerce|0|74.5|0|189882
A0385189|S|-1|30MAR2024|Card|74.5|E-commerce|0|-74.5|1|189882
A0386763|S|1|24NOV2023|Card|116.5|E-commerce|0|116.5|0|192352
A0386864|L|1|13DEC2023|Card|57|E-commerce|0|57|0|191182
A0386864|S|1|12OCT2023|Card|78.5|E-commerce|0|78.5|0|193340
A0386864|L|1|12APR2023|Card|71|E-commerce|0|71|0|194499
A0386864|XL|1|12APR2023|Card|130.5|E-commerce|0|130.5|0|195811
A0386864|S|-1|01NOV2023|Card|78.5|E-commerce|0|-78.5|1|193340
A0386864|XL|-1|20APR2023|Card|130.5|E-commerce|0|-130.5|1|195811
A0386864|L|-1|11MAY2023|Card|71|E-commerce|0|-71|1|194499
A0386864|L|1|14JUL2024|Card|96.5|E-commerce|0|96.5|0|190376
A0386864|S|1|14JUL2024|Card|230|E-commerce|0|230|0|189644
A0386864|S|-1|10AUG2024|Card|230|E-commerce|0|-230|1|189644
A0386864|L|-1|06JAN2024|Card|57|E-commerce|0|-57|1|191182
A0386864|L|-1|08AUG2024|Card|96.5|E-commerce|0|-96.5|1|190376
A0386864|S|3|26NOV2024|Card|57.5|E-commerce|0|172.5|0|185537
A0386864|S|-3|02DEC2024|Card|57.5|E-commerce|0|-172.5|1|185537
A0386864||-1|30JAN2025|Card|38|E-commerce|0|-38|1|186963
A0386864||1|14JAN2025|Card|38|E-commerce|0|38|0|186963
A0387728|M|3|18JUL2024|Card|156.5|E-commerce|0|469.5|0|188844
A0387728|L|1|28DEC2023|Card|55|E-commerce|0|55|0|193984
A0387728|S|1|23JUL2024|Card|193|E-commerce|0|193|0|188583
A0387728||-1|12AUG2024|Card|24.5|E-commerce|0|-24.5|1|189236
A0387728|S|-3|03JUL2024|Card|96.5|E-commerce|0|-289.5|1|188139
A0387728||-1|14JUN2024|Card|76.5|E-commerce|0|-76.5|1|189667
A0387728|S|-1|11APR2024|Card|212.5|E-commerce|0|-212.5|1|188708
A0387728||1|05JUN2024|Card|76.5|E-commerce|0|76.5|0|189667
A0387728|S|3|05JUN2024|Card|96.5|E-commerce|0|289.5|0|188139
A0387728|S|1|04APR2024|Card|212.5|E-commerce|0|212.5|0|188708
A0387728|M|1|21FEB2024|Card|225|E-commerce|0|225|0|193057
A0387728|P|1|05JUN2024|Card|115|E-commerce|0|115|0|188435
A0387728|S|-1|21AUG2024|Card|193|E-commerce|0|-193|1|188583
A0387728|M|-1|07MAR2024|Card|225|E-commerce|0|-225|1|193057
A0387728||1|18JUL2024|Card|24.5|E-commerce|0|24.5|0|189236
A0387728|M|1|08SEP2023|Card|107|E-commerce|0.4|64.2|0|193367
A0387909|L|-2|14DEC2024|Card|164|E-commerce|0|-328|1|186660
A0387909|L|2|29NOV2024|Card|164|E-commerce|0|328|0|186660
A0387909|L|-1|01JAN2024|Card|132.5|E-commerce|0|-132.5|1|192682
A0387909|M|-1|31OCT2023|Card|276|E-commerce|0|-276|1|191663
A0387909|M|1|12OCT2023|Card|126|E-commerce|0|126|0|193274
A0387909|S|1|06MAR2023|Card|57|E-commerce|0|57|0|195290
A0387909|M|1|12OCT2023|Card|114|E-commerce|0|114|0|192326
A0387909|M|-1|03NOV2023|Card|126|E-commerce|0|-126|1|193274
A0387909|L|1|07DEC2023|Card|132.5|E-commerce|0|132.5|0|192682
A0387909|M|1|20OCT2023|Card|276|E-commerce|0|276|0|191663
A0387909|M|-1|08NOV2023|Card|114|E-commerce|0|-114|1|192326
A0387909|38|1|14JUN2023|Card|84|E-commerce|0|84|0|195460
A0388141|L|-1|10NOV2023|Card|66.5|E-commerce|0|-66.5|1|193392
A0388141|M|1|23OCT2023|Card|87.5|E-commerce|0|87.5|0|191713
A0388141|L|1|23OCT2023|Card|66.5|E-commerce|0|66.5|0|193392
A0388141||1|23OCT2023|Card|63.5|E-commerce|0|63.5|0|193344
A0388141||-1|12NOV2023|Card|63.5|E-commerce|0|-63.5|1|193344
A0388141|L|1|23OCT2023|Card|120|E-commerce|0|120|0|192135
A0388141|M|1|23OCT2023|Card|119|E-commerce|0|119|0|193840
A0388141|S|1|23OCT2023|Card|125|E-commerce|0|125|0|191255
A0388141|M|1|28APR2024|Card|305.5|E-commerce|0|305.5|0|188803
A0388141|S|1|25MAY2024|Card|250.5|E-commerce|0|250.5|0|188143
A0388141|40|1|25MAY2024|Card|139.5|E-commerce|0|139.5|0|190790
A0388141|M|1|24SEP2024|Card|129|E-commerce|0|129|0|187576
A0388141|40|-1|21JUN2024|Card|139.5|E-commerce|0|-139.5|1|190790
A0388141|S|1|25MAY2024|Card|145.5|E-commerce|0|145.5|0|190507
A0388141|40|1|25MAY2024|Card|252.5|E-commerce|0|252.5|0|190530
A0388141|M|-1|21JUN2024|Card|149.5|E-commerce|0|-149.5|1|190679
A0388141|L|1|05OCT2024|Card|120.5|E-commerce|0|120.5|0|186565
A0388141|M|1|25MAY2024|Card|149.5|E-commerce|0|149.5|0|190679
A0388141|M|-1|13JUN2024|Card|149.5|E-commerce|0|-149.5|1|190679
A0388141|M|-1|07MAY2024|Card|305.5|E-commerce|0|-305.5|1|188803
A0388141|S|-1|21JUN2024|Card|250.5|E-commerce|0|-250.5|1|188143
A0388141|40|-1|21JUN2024|Card|252.5|E-commerce|0|-252.5|1|190530
A0388141|40|-1|21JUN2024|Card|252.5|E-commerce|0|-252.5|1|190530
A0388141|M|-1|02JAN2025|Card|120.5|E-commerce|0|-120.5|1|187211
A0388141|M|1|27DEC2024|Card|120.5|E-commerce|0|120.5|0|187211
A0388141|M|-1|20OCT2024|Card|129|E-commerce|0|-129|1|187576
A0388673|L|3|23SEP2024|Card|139.5|E-commerce|0.45|230.1|0|186061
A0388673|L|1|07JAN2024|Card|142.5|E-commerce|0.45|78.4|0|191749
A0388673|M|-2|08NOV2023|Card|215.5|E-commerce|0|-431|1|191185
A0388673|M|2|29OCT2023|Card|215.5|E-commerce|0|431|0|191185
A0388673|M|1|04JUN2023|Card|160|E-commerce|0|160|0|196918
A0388673|M|-1|18JUN2023|Card|160|E-commerce|0|-160|1|196918
A0388673|M|1|29OCT2023|Card|110|E-commerce|0|110|0|193836
A0388673|M|1|17JAN2025|Card|210.5|E-commerce|0.5|105.3|0|187517
A0388673|L|1|24NOV2024|Card|114|E-commerce|0.55|51.3|0|187153
A0388833|M|-1|04NOV2023|Card|86|E-commerce|0|-86|1|192640
A0388833|M|-1|03OCT2023|Card|84.5|E-commerce|0|-84.5|1|193164
A0388833|M|1|13SEP2023|Card|84.5|E-commerce|0|84.5|0|193164
A0388833|M|1|07OCT2023|Card|86|E-commerce|0|86|0|192640
A0388833|S|-1|26NOV2024|Card|164.5|E-commerce|0|-164.5|1|186842
A0388833|S|1|18NOV2024|Card|164.5|E-commerce|0|164.5|0|186842
A0388833|S|1|09FEB2025|Card|153|E-commerce|0|153|0|185644
A0389156|S|1|22MAR2024|Card|135|E-commerce|0|135|0|190482
A0389448|M|1|28MAY2024|Card|151.5|E-commerce|0|151.5|0|188168
A0390622|38|1|24JAN2025|Card|240.5|E-commerce|0|240.5|0|185434
A0390622|38|-1|29JAN2025|Card|240.5|E-commerce|0|-240.5|1|185434
A0390622|S|-1|09JUL2024|Card|111|E-commerce|0|-111|1|189339
A0390622|S|1|19JUN2024|Card|111|E-commerce|0|111|0|189339
A0390622|38|-1|09JAN2024|Card|152.5|E-commerce|0|-152.5|1|193832
A0390622|L|-1|21JAN2024|Card|62|E-commerce|0|-62|1|193522
A0390622|S|-1|16JAN2024|Card|163.5|E-commerce|0|-163.5|1|193518
A0390622|M|1|16SEP2024|Card|71|E-commerce|0|71|0|185904
A0390622|M|-1|06OCT2024|Card|71|E-commerce|0|-71|1|185904
A0390622|38|1|25DEC2023|Card|152.5|E-commerce|0|152.5|0|193832
A0390622|S|1|25DEC2023|Card|163.5|E-commerce|0|163.5|0|193518
A0390622|L|1|25DEC2023|Card|62|E-commerce|0|62|0|193522
A0391249|38|1|03FEB2025|Card|146|E-commerce|0|146|0|182782
A0391249|M|1|11NOV2024|Card|271.5|E-commerce|0|271.5|0|186156
A0391249|M|1|03FEB2025|Card|81|E-commerce|0|81|0|182732
A0391249|S|-1|22JUL2023|Card|82.5|E-commerce|0|-82.5|1|196197
A0391249|M|1|15OCT2023|Card|315.5|E-commerce|0|315.5|0|192261
A0391249|S|1|09NOV2023|Card|58|E-commerce|0|58|0|191803
A0391249|S|1|25JUN2023|Card|82.5|E-commerce|0|82.5|0|196197
A0391249|L|1|25JUN2023|Card|319|E-commerce|0|319|0|195494
A0391249|M|1|18NOV2023|Card|104.5|E-commerce|0|104.5|0|193736
A0391249|M|1|02DEC2023|Card|89.5|Retail|0.45|49.2|0|191771
A0391249|L|-1|17DEC2023|Card|96.5|E-commerce|0|-96.5|1|192762
A0391249|L|1|18NOV2023|Card|96.5|E-commerce|0|96.5|0|192762
A0391948|M|1|21MAR2023|Card|142.5|E-commerce|0|142.5|0|196576
A0391948|M|-1|03APR2023|Card|142.5|E-commerce|0|-142.5|1|196576
A0391948|L|-1|04APR2023|Card|68.5|E-commerce|0|-68.5|1|195575
A0391948|L|1|21MAR2023|Card|68.5|E-commerce|0|68.5|0|195575
A0391948|M|1|12MAR2024|Card|276.5|E-commerce|0|276.5|0|189224
A0391948|M|-1|30MAR2024|Card|163.5|E-commerce|0|-163.5|1|188452
A0391948|M|1|12MAR2024|Card|163.5|E-commerce|0|163.5|0|188452
A0392132|L|1|26AUG2024|Card|122.5|E-commerce|0|122.5|0|185587
A0392132|S|3|04OCT2024|Card|107|E-commerce|0|321|0|186861
A0392132|S|-3|11OCT2024|Card|107|E-commerce|0|-321|1|186861
A0392132|38|1|02OCT2023|Card|167.5|E-commerce|0|167.5|0|194014
A0392132|38|-1|30OCT2023|Card|167.5|E-commerce|0|-167.5|1|194014
A0392132|48|-1|14JAN2025|Card|134.5|E-commerce|0|-134.5|1|186802
A0392132|XL|1|07DEC2024|Card|144.5|E-commerce|0|144.5|0|185162
A0392132|48|1|25DEC2024|Card|134.5|E-commerce|0|134.5|0|186802
A0393066|L|-3|03FEB2024|Card|77.5|E-commerce|0|-232.5|1|192687
A0393066|L|3|16JAN2024|Card|77.5|E-commerce|0|232.5|0|192687
A0393066|M|1|03JUL2024|Card|67.5|E-commerce|0|67.5|0|189715
A0393509|S|-1|12JAN2024|Card|86|E-commerce|0|-86|1|192976
A0393509|M|1|06JAN2024|Card|111|E-commerce|0|111|0|193342
A0393509|P|1|16JAN2024|Card|123.5|E-commerce|0.45|67.9|0|193424
A0393509|M|-1|27JAN2024|Card|111|E-commerce|0|-111|1|193342
A0393509|S|1|06JAN2024|Card|86|E-commerce|0|86|0|192976
A0393509|M|1|27MAR2023|Card|165.5|E-commerce|0|165.5|0|195874
A0393509|XL|-1|04JUN2023|Card|125|E-commerce|0|-125|1|194070
A0393509|M|-1|18APR2023|Card|165.5|E-commerce|0|-165.5|1|195874
A0393509|M|1|28MAR2023|Card|116.5|E-commerce|0|116.5|0|194746
A0393509|XL|1|26MAY2023|Card|125|E-commerce|0|125|0|194070
A0393995|S|3|27APR2024|Card|163|E-commerce|0|489|0|188637
A0394632|M|1|22NOV2024|Card|264|E-commerce|0|264|0|187460
A0394632|L|1|04DEC2024|Card|144.5|E-commerce|0.55|65|0|185698
A0394632|M|-1|06SEP2023|Card|96.5|E-commerce|0|-96.5|1|192588
A0394632|M|1|10AUG2023|Card|96.5|E-commerce|0|96.5|0|192588
A0394632|38|1|29DEC2023|Card|223|E-commerce|0|223|0|192262
A0396214||1|13NOV2023|Card|24|E-commerce|0|24|0|193463
A0396214||-1|20NOV2023|Card|24|E-commerce|0|-24|1|193463
A0396214|M|1|09DEC2023|Card|65|E-commerce|0.55|29.3|0|191103
A0396214|S|1|12OCT2023|Card|202.5|E-commerce|0|202.5|0|192771
A0396214|M|-1|02AUG2024|Card|78.5|E-commerce|0|-78.5|1|189044
A0396214|S|1|01APR2024|Card|59|E-commerce|0|59|0|189127
A0396214|M|1|28JUL2024|Card|78.5|E-commerce|0|78.5|0|189044
A0396214||1|28JUL2024|Card|17|E-commerce|0|17|0|190369
A0396214|L|1|25AUG2024|Card|98|E-commerce|0|98|0|187039
A0396214|M|1|28JUL2024|Card|104.5|E-commerce|0|104.5|0|189478
A0396214|M|-1|07AUG2024|Card|93|E-commerce|0|-93|1|189881
A0396214|M|1|28JUL2024|Card|93|E-commerce|0|93|0|189881
A0396214|M|-1|12AUG2024|Card|252.5|E-commerce|0|-252.5|1|190008
A0396214|S|1|01APR2024|Card|213.5|E-commerce|0|213.5|0|189228
A0396214|M|1|28JUL2024|Card|252.5|E-commerce|0|252.5|0|190008
A0396424|M|1|05OCT2024|Card|83.5|E-commerce|0|83.5|0|185121
A0396424|XXL|1|25AUG2023|Card|377|E-commerce|0|377|0|193405
A0396424|M|1|17DEC2023|Card|157|E-commerce|0.55|70.7|0|193841
A0396424|40|1|18AUG2023|Card|93.5|E-commerce|0.45|51.4|0|193432
A0396424|L|1|17DEC2023|Card|120|E-commerce|0.5|60|0|193465
A0396424|38|1|17DEC2023|Card|150|E-commerce|0.5|75|0|192600
A0396424|M|-1|18OCT2024|Card|83.5|E-commerce|0|-83.5|1|185121
A0396424||1|12DEC2024|Card|30.5|E-commerce|0|30.5|0|185429
A0396424|L|-3|15JAN2025|Card|146|E-commerce|0|-438|1|187970
A0396424|L|1|14DEC2024|Card|93|E-commerce|0.55|41.9|0|186244
A0396424|L|3|02JAN2025|Card|146|E-commerce|0|438|0|187970
A0396424||-1|12DEC2024|Card|30.5|E-commerce|0|-30.5|1|185429
A0396539|M|1|02SEP2024|Card|113|E-commerce|0|113|0|188298
A0396539|M|1|08DEC2023|Card|90|E-commerce|0|90|0|192623
A0396539|M|-1|18DEC2023|Card|90|E-commerce|0|-90|1|192623
A0396539||1|23OCT2024|Card|35.5|E-commerce|0|35.5|0|186408
A0399608|L|1|20FEB2025|Card|139.5|E-commerce|0|139.5|0|182084
A0399608|M|1|17FEB2025|Card|315.5|E-commerce|0|315.5|0|187018
A0399608|L|1|30NOV2023|Card|60.5|E-commerce|0.55|27.2|0|193337
A0399608|M|1|10SEP2024|Card|95.5|E-commerce|0|95.5|0|186799
A0399678|S|1|28OCT2023|Card|233.5|E-commerce|0|233.5|0|192823
A0399678|M|1|01NOV2023|Card|72|E-commerce|0|72|0|192170
A0399764|M|-1|10OCT2024|Card|345.5|E-commerce|0|-345.5|1|186047
A0399764|M|1|30SEP2024|Card|345.5|E-commerce|0|345.5|0|186047
A0399764|L|1|30SEP2024|Card|163.5|E-commerce|0|163.5|0|186779
A0399764|M|-1|16OCT2024|Card|345.5|E-commerce|0|-345.5|1|186047
A0399764|L|-1|16OCT2024|Card|163.5|E-commerce|0|-163.5|1|186779
A0400577|L|-1|02DEC2023|Card|121|E-commerce|0|-121|1|192613
A0400577|L|1|27NOV2023|Card|121|E-commerce|0|121|0|192613
A0401400|M|1|07SEP2024|Card|147|E-commerce|0|147|0|187788
A0401400|M|-1|15SEP2024|Card|147|E-commerce|0|-147|1|187788
A0401400|S|1|29JUL2023|Card|221.5|E-commerce|0|221.5|0|196248
A0401785|M|1|09JAN2024|Card|84|E-commerce|0|84|0|193004
A0401785|M|-1|06FEB2024|Card|84|E-commerce|0|-84|1|193004
A0401785|XL|-1|13NOV2023|Card|193|E-commerce|0|-193|1|192095
A0401785|XL|1|07NOV2023|Card|193|E-commerce|0|193|0|192095
A0402484|L|1|24SEP2024|Card|143|E-commerce|0|143|0|185464
A0402484|M|1|24SEP2024|Card|86.5|E-commerce|0|86.5|0|186823
A0402484|XL|1|24SEP2024|Card|62.5|E-commerce|0|62.5|0|188004
A0402484|M|1|13JUN2023|Card|98|E-commerce|0|98|0|196160
A0402484|L|1|20NOV2023|Card|133.5|E-commerce|0|133.5|0|193300
A0402484|M|1|13JUN2023|Card|231.5|E-commerce|0|231.5|0|194892
A0403351|40|1|20JAN2025|Card|183.5|E-commerce|0.45|100.9|0|186282
A0403351|S|1|15JUL2024|Card|79|E-commerce|0|79|0|189572
A0403938||1|19AUG2023|Card|37|E-commerce|0|37|0|191400
A0403938||-1|03SEP2023|Card|37|E-commerce|0|-37|1|191400
A0404620|P|1|02DEC2024|Card|108|E-commerce|0.45|59.4|0|185652
A0405031||-1|30APR2024|Card|82|E-commerce|0|-82|1|188742
A0405031|36|1|29MAR2024|Card|214|E-commerce|0|214|0|190764
A0405031||1|23APR2024|Card|82|E-commerce|0|82|0|188742
A0405031|L|1|01NOV2024|Card|312.5|E-commerce|0|312.5|0|187174
A0406351|M|1|24JUN2023|Card|67.5|E-commerce|0|67.5|0|196699
A0406351|S|1|24JUN2023|Card|80|E-commerce|0|80|0|196561
A0406351|L|1|24JUN2023|Card|159|E-commerce|0|159|0|196868
A0406351|38|1|05APR2023|Card|158.5|E-commerce|0.25|118.9|0|196058
A0406351|M|1|18AUG2023|Card|61.5|E-commerce|0|61.5|0|193386
A0406351|S|-1|23JUL2023|Card|80|E-commerce|0|-80|1|196561
A0406351|S|1|08JAN2024|Card|245.5|E-commerce|0.55|110.5|0|193785
A0407495|S|-1|08DEC2023|Card|117.5|E-commerce|0|-117.5|1|193132
A0407495|S|1|25NOV2023|Card|117.5|E-commerce|0|117.5|0|193132
A0407495|S|1|04AUG2023|Card|140.5|E-commerce|0|140.5|0|193756
A0407495|M|2|04AUG2023|Card|103|E-commerce|0.4|123.6|0|193103
A0407495|M|1|04AUG2023|Card|129.5|E-commerce|0|129.5|0|191662
A0407495|L|-1|03DEC2023|Card|70|E-commerce|0|-70|1|193412
A0407495|L|1|25NOV2023|Card|70|E-commerce|0|70|0|193412
A0407495|S|-1|09AUG2023|Card|140.5|E-commerce|0|-140.5|1|193756
A0407495|G|1|29FEB2024|Card|98|E-commerce|0|98|0|189033
A0407495|S|-1|14MAY2024|Card|86|E-commerce|0|-86|1|188397
A0407495|S|-1|10MAY2024|Card|206.5|E-commerce|0|-206.5|1|190091
A0407495|L|1|19APR2024|Card|90.5|E-commerce|0|90.5|0|188078
A0407495|S|1|19APR2024|Card|193|E-commerce|0|193|0|190195
A0407495|L|-1|09MAY2024|Card|90.5|E-commerce|0|-90.5|1|188078
A0407495|S|1|19APR2024|Card|83|E-commerce|0.25|62.3|0|190791
A0407495|S|-1|16MAY2024|Card|193|E-commerce|0|-193|1|190195
A0407495|S|1|19APR2024|Card|86|E-commerce|0|86|0|188397
A0407495|S|1|19APR2024|Card|206.5|E-commerce|0|206.5|0|190091
A0407495|38|1|15JAN2025|Card|162|E-commerce|0|162|0|187790
A0407495|38|-1|31JAN2025|Card|162|E-commerce|0|-162|1|187790
A0407918|M|1|20SEP2023|Card|105|E-commerce|0|105|0|191605
A0407918|M|-1|07OCT2023|Card|105|E-commerce|0|-105|1|191605
A0408266|M|1|16FEB2025|Card|51.5|E-commerce|0|51.5|0|184849
A0408266|S|1|16FEB2025|Card|143.5|E-commerce|0|143.5|0|182259
A0408266|L|-1|25MAY2023|Card|69|E-commerce|0|-69|1|196190
A0408266|M|1|21JUL2023|Card|83.5|E-commerce|0|83.5|0|195445
A0408266|L|1|17MAY2023|Card|69|E-commerce|0|69|0|196190
A0408370|36|1|08APR2024|Card|161|E-commerce|0|161|0|190920
A0408370|36|-1|24APR2024|Card|161|E-commerce|0|-161|1|190920
A0408864|M|1|06MAR2024|Card|80|E-commerce|0|80|0|188467
A0408864|M|-1|28MAR2024|Card|80|E-commerce|0|-80|1|188467
A0409276|S|1|23DEC2024|Card|81.5|E-commerce|0|81.5|0|187745
A0409276|36|1|10JAN2025|Card|227.5|E-commerce|0.5|113.8|0|186916
A0409276|L|-1|12JUN2023|Card|141.5|E-commerce|0|-141.5|1|196321
A0409276|S|2|11DEC2023|Card|121.5|E-commerce|0|243|0|193387
A0409276|L|1|25MAY2023|Card|141.5|E-commerce|0|141.5|0|196321
A0409292|M|-1|17JAN2024|Card|127|E-commerce|0|-127|1|192638
A0409292|M|1|09JAN2024|Card|127|E-commerce|0|127|0|192638
A0409689||-1|28MAY2023|Card|12|E-commerce|0|-12|1|194488
A0409689||-1|06JUL2023|Card|34|E-commerce|0|-34|1|194338
A0409689|L|1|08JUN2023|Card|275|E-commerce|0|275|0|196300
A0409689||1|08JUN2023|Card|34|E-commerce|0|34|0|194338
A0409689|38|1|17NOV2023|Card|161.5|E-commerce|0|161.5|0|191170
A0409689||1|13MAY2023|Card|12|E-commerce|0|12|0|194488
A0409689|L|-1|13JUN2023|Card|275|E-commerce|0|-275|1|196300
A0409689|S|1|07NOV2024|Card|85.5|E-commerce|0|85.5|0|186263
A0410184|38|2|23APR2023|Card|230|E-commerce|0|460|0|194290
A0410184|L|1|29JAN2024|Card|73|E-commerce|0|73|0|192143
A0410928|36|1|01MAY2023|Card|228|E-commerce|0|228|0|195210
A0410928|36|-1|28MAY2023|Card|228|E-commerce|0|-228|1|195210
A0410928|S|1|26NOV2024|Card|193.5|E-commerce|0|193.5|0|187205
A0411217|S|1|21OCT2024|Card|49|E-commerce|0|49|0|187281
A0411217|M|1|21OCT2024|Card|93|E-commerce|0|93|0|187099
A0411217|S|1|21OCT2024|Card|70.5|E-commerce|0|70.5|0|187094
A0411217||1|23NOV2024|Card|58.5|E-commerce|0.5|29.3|0|186859
A0411217|S|-1|27NOV2023|Card|114.5|E-commerce|0|-114.5|1|191469
A0411217|M|1|19NOV2023|Card|90.5|E-commerce|0|90.5|0|193394
A0411217|S|1|19NOV2023|Card|114.5|E-commerce|0|114.5|0|191469
A0411217|M|-3|13FEB2024|Card|216.5|E-commerce|0|-649.5|1|191107
A0411217|M|3|14JAN2024|Card|216.5|E-commerce|0|649.5|0|191107
A0411901|L|1|17DEC2024|Card|157.5|E-commerce|0|157.5|0|185452
A0411901|L|-1|16JAN2025|Card|157.5|E-commerce|0|-157.5|1|185452
A0411901|S|3|21MAY2024|Card|300|E-commerce|0|900|0|190476
A0411901|L|-1|06APR2024|Card|100.5|E-commerce|0|-100.5|1|190397
A0411901|38|1|15JAN2024|Card|204.5|E-commerce|0.5|102.3|0|191820
A0411901|L|-1|03APR2024|Card|284|E-commerce|0|-284|1|190264
A0411901|L|1|13MAR2024|Card|284|E-commerce|0|284|0|190264
A0411901|M|1|14JAN2024|Card|124.5|E-commerce|0|124.5|0|193384
A0411901|M|-1|01FEB2024|Card|124.5|E-commerce|0|-124.5|1|193384
A0411901|L|1|13MAR2024|Card|100.5|E-commerce|0|100.5|0|190397
A0411901|36|1|15SEP2023|Card|131.5|E-commerce|0|131.5|0|195990
A0411901|M|1|14MAY2023|Card|154.5|E-commerce|0|154.5|0|195208
A0411901|M|-1|12JUN2023|Card|154.5|E-commerce|0|-154.5|1|195208
A0413196||-1|07JAN2024|Card|31.5|E-commerce|0|-31.5|1|191290
A0413196|L|-1|15APR2024|Card|364.5|E-commerce|0|-364.5|1|189609
A0413196||1|29DEC2023|Card|31.5|E-commerce|0|31.5|0|191290
A0413196|L|1|18MAR2024|Card|364.5|E-commerce|0|364.5|0|189609
A0413196|L|1|10MAR2024|Card|102|E-commerce|0|102|0|189466
A0413196|L|-1|26MAR2024|Card|102|E-commerce|0|-102|1|189466
A0414317|XL|-1|27MAR2023|Card|89.5|E-commerce|0|-89.5|1|196943
A0414317|M|-1|23MAR2023|Card|81|E-commerce|0|-81|1|194470
A0414317|XL|1|16MAR2023|Card|89.5|E-commerce|0|89.5|0|196943
A0414317|M|1|07JUN2023|Card|119.5|E-commerce|0|119.5|0|194252
A0414317|L|-1|22JUN2023|Card|253|E-commerce|0|-253|1|196998
A0414317|L|1|07JUN2023|Card|226.5|E-commerce|0|226.5|0|195683
A0414317|L|1|07JUN2023|Card|185.5|E-commerce|0|185.5|0|194210
A0414317|M|1|16MAR2023|Card|102.5|E-commerce|0.4|61.5|0|194993
A0414317|P|1|07JUN2023|Card|100|E-commerce|0|100|0|194879
A0414317|M|1|16MAR2023|Card|245.5|E-commerce|0|245.5|0|195386
A0414317||1|06OCT2023|Card|37|E-commerce|0|37|0|192449
A0414317|L|-1|16JUN2023|Card|226.5|E-commerce|0|-226.5|1|195683
A0414317|M|1|16MAR2023|Card|81|E-commerce|0|81|0|194470
A0414317|G|-1|10APR2023|Card|156|E-commerce|0|-156|1|195324
A0414317|M|1|07JUN2023|Card|121.5|E-commerce|0|121.5|0|194900
A0414317|L|1|07JUN2023|Card|253|E-commerce|0|253|0|196998
A0414317|M|-1|01JUL2023|Card|119.5|E-commerce|0|-119.5|1|194252
A0414317|M|1|07JUN2023|Card|259|E-commerce|0|259|0|196066
A0414317|M|-1|15JUN2023|Card|121.5|E-commerce|0|-121.5|1|194900
A0414317|G|1|16MAR2023|Card|156|E-commerce|0|156|0|195324
A0414317|L|1|06DEC2024|Card|172|E-commerce|0.65|60.2|0|186295
A0415396|M|1|22JAN2024|Card|129.5|E-commerce|0|129.5|0|191510
A0415396|M|-1|09FEB2024|Card|129.5|E-commerce|0|-129.5|1|191510
A0415676|P|-1|28SEP2024|Card|136.5|E-commerce|0|-136.5|1|186666
A0415676|P|1|15SEP2024|Card|136.5|E-commerce|0|136.5|0|186666
A0415676|P|-1|11OCT2024|Card|136.5|E-commerce|0|-136.5|1|186666
A0415676|P|1|21FEB2024|Card|73|E-commerce|0|73|0|192539
A0415676|S|-1|31OCT2023|Card|134.5|E-commerce|0|-134.5|1|193725
A0415676|M|-1|13NOV2023|Card|372.5|E-commerce|0|-372.5|1|193171
A0415676|S|1|25OCT2023|Card|85|E-commerce|0|85|0|191489
